run_id,split_seed,dataset_id,model_id,workload_id,outcome,trial_status,retuning_performed,candidate_id,log_n,q_prime_count,p_prime_count,log_default_scale,key_repeats_requested,key_repeats_completed,success_runs,decision_flips,error_violations,max_observed_error,v_cert,v_amb,mean_total_ms,median_total_ms,p95_total_ms,selection_contract_digest,selection_result_sha256,split_manifest_sha256,audit_csv_sha256,selection_result_path,split_manifest_path,audit_csv_path,result_path
full_floor18_keys3_locked_audit_keys3,0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,LOCKED_AUDIT_PASS,SAFE,False,synth_repair_scale_1_rescale_N13_Q7_S24_940085e2ae5c,13,7,1,24,3,3,3,0,0,0.007791711792318579,207,0,87.49985447342995,83.477923,111.68381,sha256:940085e2ae5c5994c565735627ae95788a8cb4ae26447924fd5ac7258879a730,sha256:0926225c4176a7a3c83bc9fbd8e79d8ebd992e917bbb7f4f1942d8f05d078ba2,sha256:4de6d63f3bab78c62cbbc0fb440d9ed2c87ff914100eead1eae0ce79b7d18954,sha256:aca40de6e0a9d6acce02a595a9ec450884db619d4b4658e991734e6e7a9f1bf9,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed0_banknote_linear_poly3.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_0/banknote/linear_poly3/split_manifest.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_0/banknote/linear_poly3/locked_audit_test.csv,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed0_banknote_linear_poly3_locked_audit_keys3.json
full_floor18_keys3_locked_audit_keys3,0,banknote,mlp_square_linear_score,split_seed_0/banknote/mlp_square_linear_score,LOCKED_AUDIT_PASS,SAFE,False,synth_analysis_minimum_rescale_N13_Q6_S20_3d287ebd064d,13,6,1,20,3,3,3,0,0,0.0004978253544508093,207,0,130.40420342351055,123.808769,168.786777,sha256:3d287ebd064d474822d2334b3c3b3f431e682e263c1b707b37f514008a4318e9,sha256:66b881049f1a90cebeea70cbd98ec357130bbfa4d79aa263beb51e880e0feae0,sha256:559df85ed05fd238f719b9b12871759c0890433fcdb96b4caac6b1584308ef17,sha256:9fbf7b4996821873cd7992d3b6c240164434b37008767153b2180dce6be5967d,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed0_banknote_mlp_square_linear_score.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_0/banknote/mlp_square_linear_score/split_manifest.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_0/banknote/mlp_square_linear_score/locked_audit_test.csv,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed0_banknote_mlp_square_linear_score_locked_audit_keys3.json
full_floor18_keys3_locked_audit_keys3,0,digits_binary,linear_poly3,split_seed_0/digits_binary/linear_poly3,LOCKED_AUDIT_PASS,SAFE,False,synth_repair_scale_1_rescale_N13_Q7_S24_c6ed1f915412,13,7,1,24,3,3,3,0,0,0.004550302455838873,266,4,124.71142871234552,120.560609,160.563224,sha256:c6ed1f9154125699690ce900089a2b6fa630cd1c0cfe6b8e8ccd9b873892fcfb,sha256:3e41c52ed0e43709dcb053b8f88f9d692efca8a0b657dbcae667df7223d6b578,sha256:4b36e7022b1423e1c224a52e42151f60281812441d3de6ca0cdd90c3ee0864b7,sha256:4cf14261782cb85b546f169c2a88db34cf0dfb9ed64918d9e689ecd1e3e02866,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed0_digits_binary_linear_poly3.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_0/digits_binary/linear_poly3/split_manifest.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_0/digits_binary/linear_poly3/locked_audit_test.csv,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed0_digits_binary_linear_poly3_locked_audit_keys3.json
full_floor18_keys3_locked_audit_keys3,0,digits_binary,mlp_square_linear_score,split_seed_0/digits_binary/mlp_square_linear_score,LOCKED_AUDIT_PASS,SAFE,False,synth_analysis_minimum_rescale_N13_Q6_S20_60e1d89bca4f,13,6,1,20,3,3,3,0,0,0.00010035727195767397,251,19,164.95416478641962,159.754657,191.09089,sha256:60e1d89bca4faaf6bc7f49131d4898b4f22620d9526f019c6116e8ecc143b117,sha256:853b439f5d1a48bb785d6feb07d19de588741904b82f6c4a8c821f275935bb5a,sha256:e914c6f0cd45adbd9ef720ade96b218d183d37c82476869eebd6a39f12995b02,sha256:64cef7c029b65854998e6b4302c8e5a5653f515850925b2d168e0af0231e8d60,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed0_digits_binary_mlp_square_linear_score.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_0/digits_binary/mlp_square_linear_score/split_manifest.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_0/digits_binary/mlp_square_linear_score/locked_audit_test.csv,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed0_digits_binary_mlp_square_linear_score_locked_audit_keys3.json
full_floor18_keys3_locked_audit_keys3,0,iris_binary,linear_poly3,split_seed_0/iris_binary/linear_poly3,LOCKED_AUDIT_PASS,SAFE,False,synth_analysis_minimum_rescale_N13_Q7_S20_6cfedb1337de,13,7,1,20,3,3,3,0,0,0.013707219369821888,16,0,81.89917906250001,80.257835,96.536503,sha256:6cfedb1337de8c0fdfc7d08bb52b6247cde902ec04d839b96f280fed477d8113,sha256:8f12d11369f150e01405e3be22be1944efa7eeb3da3c18880829be8929e8b0ff,sha256:c76e7b0478fffbbac4d24ff41a86fa7694cf3f5719e462270eb780b2531760d1,sha256:72a182968acd60e8c0bd5acc830627d698a9f1d2e1760dd492dbb07129a26327,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed0_iris_binary_linear_poly3.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_0/iris_binary/linear_poly3/split_manifest.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_0/iris_binary/linear_poly3/locked_audit_test.csv,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed0_iris_binary_linear_poly3_locked_audit_keys3.json
full_floor18_keys3_locked_audit_keys3,0,iris_binary,mlp_square_linear_score,split_seed_0/iris_binary/mlp_square_linear_score,LOCKED_AUDIT_PASS,SAFE,False,synth_analysis_minimum_rescale_N13_Q6_S20_eda7715b34f1,13,6,1,20,3,3,3,0,0,6.392951536843272e-05,16,0,122.4773503125,119.373105,142.261649,sha256:eda7715b34f125f9e2f889cd2b8436135b0d3b415a22d082a99f22deaa73e6ea,sha256:e64a1b9191f4baa9818e241474461bf5dad01d705748a4613fafeb860f340dd1,sha256:08a927a445d0a04bb18d3dbd261167deb31f69a3cf773213b9453d9df0ee4644,sha256:690faf2f7c43b67f49bfaf6cdf2d458e734e8e13cc5757efbaedbfc9331a8a49,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed0_iris_binary_mlp_square_linear_score.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_0/iris_binary/mlp_square_linear_score/split_manifest.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_0/iris_binary/mlp_square_linear_score/locked_audit_test.csv,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed0_iris_binary_mlp_square_linear_score_locked_audit_keys3.json
full_floor18_keys3_locked_audit_keys3,0,mnist_pool16,linear_poly3,split_seed_0/mnist_pool16/linear_poly3,LOCKED_AUDIT_PASS,SAFE,False,synth_repair_scale_1_rescale_N13_Q7_S24_3278ebe978f2,13,7,1,24,3,3,3,0,0,0.0067762605261827424,246,5,192.4127664050466,185.780964,237.072565,sha256:3278ebe978f2bc0ae2fa6674e2857b0829044a0d0616a3d1e42fbd8905ab8599,sha256:4fa5e6768b87e830ec3c3ce880f35f4e25fae90654eeadb13885ae557315a692,sha256:0fab2ae47d3f207239524f45cd7d848985be54c51dfa1490adec5f4d55b248c8,sha256:ce6d203ea4b4b9871425d6e96965cb76418cb282fc41c2c2036d31f0646fe298,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed0_mnist_pool16_linear_poly3.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_0/mnist_pool16/linear_poly3/split_manifest.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_0/mnist_pool16/linear_poly3/locked_audit_test.csv,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed0_mnist_pool16_linear_poly3_locked_audit_keys3.json
full_floor18_keys3_locked_audit_keys3,0,mnist_pool16,mlp_square_linear_score,split_seed_0/mnist_pool16/mlp_square_linear_score,LOCKED_AUDIT_PASS,SAFE,False,synth_analysis_minimum_rescale_N13_Q6_S20_a9a3b0081a20,13,6,1,20,3,3,3,0,0,0.00016462324859156663,247,4,237.29537751527218,230.522257,285.600028,sha256:a9a3b0081a209a995d82e494bdb8154ef9f13cd78bd7f74f94c8fa2c124d7426,sha256:8c6482dea792dda8ccdac09926fff910be3fdb615261c9b29c4b9e54eb3e025b,sha256:11cc189d642bf00bfc9c51d3dda756c72456e8b0714e84e6dcd6d3fe65bca391,sha256:10327e8ba88a1ca028afe05625c621e73c94b273729f754b8668c204247f522b,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed0_mnist_pool16_mlp_square_linear_score.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_0/mnist_pool16/mlp_square_linear_score/split_manifest.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_0/mnist_pool16/mlp_square_linear_score/locked_audit_test.csv,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed0_mnist_pool16_mlp_square_linear_score_locked_audit_keys3.json
full_floor18_keys3_locked_audit_keys3,0,wdbc,linear_poly3,split_seed_0/wdbc/linear_poly3,LOCKED_AUDIT_PASS,SAFE,False,synth_repair_scale_1_rescale_N13_Q7_S24_d83530e1c9c4,13,7,1,24,3,3,3,0,0,0.0089136002186056,85,1,116.01668286046521,113.458151,139.947642,sha256:d83530e1c9c41bce1e48d9608cfa9c1825f3e7bb8cf8fdfcca525772cbb41d7f,sha256:4b20cb00b927b1ebdbbd875ce8967bdd5c155763333f55a047b2169cb67351b3,sha256:e09bb64ee63522e58ff415c37e45ad77d11ea2c6e7acc3b8ead6898e3fd12d9b,sha256:6263df52fc6f46695a0ac16f728100cbae02fee9ceaf7cf686a3fc93918bb6ee,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed0_wdbc_linear_poly3.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_0/wdbc/linear_poly3/split_manifest.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_0/wdbc/linear_poly3/locked_audit_test.csv,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed0_wdbc_linear_poly3_locked_audit_keys3.json
full_floor18_keys3_locked_audit_keys3,0,wdbc,mlp_square_linear_score,split_seed_0/wdbc/mlp_square_linear_score,LOCKED_AUDIT_PASS,SAFE,False,synth_analysis_minimum_rescale_N13_Q6_S20_6d755fca5e14,13,6,1,20,3,3,3,0,0,0.00017331286885780006,82,4,167.77508222868227,160.055141,222.162734,sha256:6d755fca5e14dd3a4160412f12ed4908d74bd1c3b5d00a81fd39bce21d78b5c1,sha256:ae29d3ba1abb9fe03fe28e7075e4662da94dd9731b756ced9dcce2545385ec3f,sha256:2e15f7f87f24dbe0343a3f891bb34f90939a7adfac4888be4ef3985a1a78a491,sha256:6d29140a26c6eeb76ce1a954f2aedb0424f431667e7f00ae97871d8f012408eb,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed0_wdbc_mlp_square_linear_score.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_0/wdbc/mlp_square_linear_score/split_manifest.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_0/wdbc/mlp_square_linear_score/locked_audit_test.csv,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed0_wdbc_mlp_square_linear_score_locked_audit_keys3.json
